image_path,CAPTION,DETAILED_CAPTION,MORE_DETAILED_CAPTION
/home/huqianghui/florence_inference-finetune/人物图/愤怒/VCG41N1082625338.jpg,{'<CAPTION>': 'A young man holding his head in his hands.'},"{'<DETAILED_CAPTION>': 'The image shows a young man wearing a black t-shirt with a watermark on it, holding his head in his hands against a white background.'}","{'<MORE_DETAILED_CAPTION>': 'The image shows a young Asian man with short black hair, wearing a black t-shirt with a gold logo on it. He is holding his head with both hands and his eyes are closed, as if he is screaming or shouting. His mouth is open wide and his teeth are visible. The background is plain white. The man appears to be in a state of distress or frustration.'}"
/home/huqianghui/florence_inference-finetune/人物图/愤怒/VCG211373937613.jpg,{'<CAPTION>': 'A young boy in a denim jacket with his hands on his hips.'},"{'<DETAILED_CAPTION>': 'The image shows a young boy in a denim jacket with his hands on his hips, standing in front of a wall with a watermark on the right side. He appears to be angry, with his mouth open and his eyes narrowed.'}","{'<MORE_DETAILED_CAPTION>': 'The image is a portrait of a young boy, probably around 6-7 years old, with blonde hair. He is wearing a denim jacket and a red t-shirt. The boy is standing in front of a plain white background and is looking directly at the camera with a serious expression on his face. His mouth is open wide and his eyes are narrowed, as if he is shouting or making a point. His hands are clasped together in a fist-like gesture. The image appears to be taken in a studio setting.'}"
/home/huqianghui/florence_inference-finetune/人物图/愤怒/VCG41N1168121068.jpg,{'<CAPTION>': 'A young girl with her hands on her face.'},"{'<DETAILED_CAPTION>': 'The image shows a young girl sitting at a table with her hands on her face, wearing a black dress. The background is white and there is a watermark on the right side of the image.'}","{'<MORE_DETAILED_CAPTION>': ""The image is a portrait of a young girl sitting at a table with her hands covering her mouth. She is wearing a black long-sleeved shirt and her hair is pulled back in a ponytail. The background is a plain light blue color. The girl appears to be surprised or shocked, with her eyes wide open and her mouth slightly open. She has a surprised expression on her face. The image is taken from a low angle, with the focus on the girl's face.""}"
/home/huqianghui/florence_inference-finetune/人物图/愤怒/混淆图/VCG41N1151542232.jpg,{'<CAPTION>': 'A young boy with a sad look on his face.'},"{'<DETAILED_CAPTION>': 'The image shows a young boy with tears streaming down his face, wearing a shirt, with a blurred background and a watermark on the right side.'}","{'<MORE_DETAILED_CAPTION>': ""The image is a close-up portrait of a young boy's face. He appears to be around 2-3 years old and has dark hair. He is wearing a purple and white checkered shirt. The boy has a sad or upset expression on his face, with tears streaming down his cheeks. The background is blurred, but it seems to be an outdoor setting with people and objects visible. The image is taken from a low angle, so the focus is on the boy's eyes.""}"
/home/huqianghui/florence_inference-finetune/人物图/愤怒/混淆图/VCG41N1215507324.jpg,{'<CAPTION>': 'A small child crying in front of a crowd of people.'},"{'<DETAILED_CAPTION>': 'The image shows a little boy wearing a grey hoodie with something written on it, crying in the street with a blurred background and a watermark on the right side.'}","{'<MORE_DETAILED_CAPTION>': 'The image is a close-up of a young child\'s face. The child appears to be around 2-3 years old and has blonde hair. They are wearing a grey hoodie with the word ""FEARLESS"" written on it in yellow letters. Their eyes are closed and their mouth is open, as if they are screaming or crying. The background is blurred, but it seems to be an outdoor setting with people and trees visible.'}"
/home/huqianghui/florence_inference-finetune/人物图/愤怒/混淆图/VCG41N1772588856.jpg,{'<CAPTION>': 'A young girl smiles as she plays on a playground equipment.'},"{'<DETAILED_CAPTION>': 'The image shows a young girl with a big smile on her face, holding onto a green metal rod in a playground surrounded by plants and trees. The background is slightly blurred, and there is a watermark on the image.'}","{'<MORE_DETAILED_CAPTION>': 'The image is a close-up portrait of a young girl, probably around 6-7 years old, hanging on a green monkey bars in a playground. She is wearing a blue t-shirt and has a big smile on her face, showing her teeth. The background is blurred, but it appears to be an outdoor playground with trees and other playground equipment. The girl is holding onto the bars with both hands and seems to be enjoying herself.'}"
/home/huqianghui/florence_inference-finetune/人物图/愤怒/混淆图/VCG211402198777.jpg,{'<CAPTION>': 'A boy and a girl sitting at a table eating food.'},"{'<DETAILED_CAPTION>': 'The image shows two children, a boy and a girl, sitting at a table with plates of food in front of them. The boy is holding a glass in his hand and there is a watermark on the image. The background is slightly blurred, giving the focus to the two children.'}","{'<MORE_DETAILED_CAPTION>': 'The image shows two young children, a boy and a girl, sitting at a table with plates of food in front of them. The boy is on the right side of the image, with his mouth open wide and his eyes closed, as if he is enjoying a meal. He is wearing a grey t-shirt and has short black hair. The girl is sitting next to him, with her back to the camera, and she is looking at him with a smile on her face. On the table, there is a glass of water and a plate of salad. The background is blurred, but it appears to be a kitchen or dining area.'}"
/home/huqianghui/florence_inference-finetune/人物图/愤怒/混淆图/VCG211371192588.jpg,{'<CAPTION>': 'A young man in a hoodie smiles at the camera.'},{'<DETAILED_CAPTION>': 'The image shows a young man in a hoodie smiling at the camera while standing in front of a building with plants in the background and a watermark on the image.'},"{'<MORE_DETAILED_CAPTION>': 'The image is a portrait of a young Asian man standing in front of a brick building. He is wearing a navy blue jacket with a white hoodie and a grey t-shirt underneath. He has a backpack slung over his shoulder and is smiling at the camera. The background is blurred, but it appears to be an outdoor setting with trees and bushes. The man is standing on a sidewalk and there is a logo on the right side of the image that reads ""VCG"".'}"
/home/huqianghui/florence_inference-finetune/人物图/愤怒/混淆图/VCG41N1014318998.jpg,{'<CAPTION>': 'A little boy sitting on the grass crying. '},"{'<DETAILED_CAPTION>': 'The image shows a young boy sitting on the grass in a park, wearing a blue and white t-shirt. The background is slightly blurred, with trees visible in the distance.'}","{'<MORE_DETAILED_CAPTION>': 'The image is a portrait of a young boy sitting on the grass in a park. He is wearing a blue and white striped t-shirt and shorts. The boy has dark hair and is looking directly at the camera with a sad or upset expression on his face. His eyes are closed and his mouth is slightly open, as if he is crying or crying. The background is blurred, but it appears to be a grassy field with trees in the distance. The overall mood of the image is one of sadness or disappointment.'}"
/home/huqianghui/florence_inference-finetune/人物图/愤怒/混淆图/VCG211284059443.jpg,{'<CAPTION>': 'A little girl smiles at the camera with a yellow flower in the background.'},"{'<DETAILED_CAPTION>': 'The image shows a little girl with a bright smile on her face, her background is slightly blurred, and there is a watermark on the image.'}","{'<MORE_DETAILED_CAPTION>': 'The image is a close-up portrait of a young girl, probably around 2-3 years old, with a big smile on her face. She has dark hair and is wearing a pink and white polka dot scarf around her neck. The background is blurred, but it appears to be an outdoor setting with yellow flowers and greenery. The girl is looking directly at the camera with a playful expression.'}"
